elapsed_ms,frame,scene,event,ms
3245.1265,6,18,"Fixed Update",0.00639999984
3245.1284,6,18,"Spline Update",0.000199999995
3245.1302,6,18,"Compose",0.414600015
3245.132,6,18,"Update Buffers (CPU)",0.125400007
3292.151,7,18,"SetVSync",46.8234
3298.0253,7,18,"RenderPath3D Update",4.975
3298.0529,7,18,"Application Update",52.7524
3309.1185,7,18,"Application Render",11.0617
3309.608,7,18,"Application Compose",0.4242
3310.6288,7,18,"SubmitCommandLists",1.0083
3310.6549,7,18,"Shadowmap packing",0.000500000024
3310.6581,7,18,"Render",11.0595999
3310.6603,7,18,"Procedural Animations",0.00139999995
3310.6627,7,18,"Script Components",9.99999975e-05
3310.6654,7,18,"CPU Frame",64.5378036
3310.6672,7,18,"Input",0.148200005
3310.6694,7,18,"GUI Update",0.0386999995
3310.6713,7,18,"Frustum Culling",1.31760001
3310.6732,7,18,"Animations",0.000300000014
3310.6749,7,18,"Spring Dependencies",0.00100000005
3310.6768,7,18,"GUI Render",0.0773999989
3310.6784,7,18,"Physics",0.00949999969
3310.68,7,18,"Update",52.7517014
3310.6818,7,18,"Fixed Update",0.00540000014
3310.6834,7,18,"Spline Update",0.000199999995
3310.6851,7,18,"Compose",0.423000008
3310.6868,7,18,"Update Buffers (CPU)",0.1083
3358.3726,8,18,"SetVSync",47.5176
3363.9713,8,18,"RenderPath3D Update",4.7436
3363.9876,8,18,"Application Update",53.1584
3374.2477,8,18,"Application Render",10.2568
3374.7504,8,18,"Application Compose",0.4318
3375.9268,8,18,"SubmitCommandLists",1.1643
3375.9528,8,18,"Shadowmap packing",0.00039999999
3375.956,8,18,"Render",10.2558002
3375.9583,8,18,"Procedural Animations",0.0013
3375.9611,8,18,"Script Components",0.000199999995
3375.9718,8,18,"CPU Frame",64.1159973
3375.9737,8,18,"Input",0.124700002
3375.9761,8,18,"GUI Update",0.0469999984
3375.9853,8,18,"Frustum Culling",1.36360002
3375.9872,8,18,"Animations",0.00079999998
3375.9891,8,18,"Spring Dependencies",0.00039999999
3375.9913,8,18,"GUI Render",0.0784000009
3375.9932,8,18,"Physics",0.0074
3375.9949,8,18,"Update",53.1581001
3375.9965,8,18,"Fixed Update",0.00520000001
3375.9987,8,18,"Spline Update",0.000199999995
3376.0005,8,18,"Compose",0.431199998
3376.0024,8,18,"Update Buffers (CPU)",0.111199997
3405.3461,9,18,"SetVSync",29.1802
3411.0357,9,18,"RenderPath3D Update",4.7592
3411.0489,9,18,"Application Update",34.9012
3421.3239,9,18,"Application Render",10.2714
3421.8217,9,18,"Application Compose",0.42
3426.2617,9,18,"SubmitCommandLists",4.4277
3426.2907,9,18,"Shadowmap packing",0.000300000014
3426.294,9,18,"Render",10.2704
3426.2962,9,18,"Procedural Animations",0.0013
3426.2986,9,18,"Script Components",0.000199999995
3426.3012,9,18,"CPU Frame",45.8886986
3426.3033,9,18,"Input",0.126499996
3426.3057,9,18,"GUI Update",0.0463000014
3426.3078,9,18,"Frustum Culling",1.1947
3426.3097,9,18,"Animations",0.00079999998
3426.3115,9,18,"Spring Dependencies",0.000699999975
3426.3136,9,18,"GUI Render",0.100299999
3426.3155,9,18,"Physics",0.0159000009
3426.3172,9,18,"Update",34.9009018
3426.3189,9,18,"Fixed Update",0.00510000018
3426.3209,9,18,"Spline Update",0.000199999995
3426.3227,9,18,"Compose",0.419200003
3426.3245,9,18,"Update Buffers (CPU)",0.1061
3452.0825,10,18,"SetVSync",25.5904
3457.8654,10,18,"RenderPath3D Update",4.9173
3457.9809,10,18,"Application Update",31.5096
3468.298,10,18,"Application Render",10.3135
3468.9649,10,18,"Application Compose",0.5985
3470.0437,10,18,"SubmitCommandLists",1.0631
3470.0795,10,18,"Shadowmap packing",0.000500000024
3470.083,10,18,"Render",10.3122997
3470.0859,10,18,"Procedural Animations",0.0013
3470.0883,10,18,"Script Components",0.000199999995
3470.091,10,18,"CPU Frame",42.6978989
3470.0929,10,18,"Input",0.128299996
3470.0953,10,18,"GUI Update",0.0445999987
3470.0974,10,18,"Frustum Culling",1.26180005
3470.0995,10,18,"Animations",9.99999975e-05
