elapsed_ms,frame,scene,event,ms
3505.4106,10,18,"Spline Update",0.000199999995
3505.4123,10,18,"Compose",0.402200013
3505.4141,10,18,"Update Buffers (CPU)",0.120399997
3511.6648,11,18,"RenderPath3D Update",5.2378
3511.6827,11,18,"Application Update",6.1305
3524.7997,11,18,"Application Render",13.1138
3525.2727,11,18,"Application Compose",0.3989
3526.2483,11,18,"SubmitCommandLists",0.9615
3526.2747,11,18,"Shadowmap packing",0.00039999999
3526.2776,11,18,"Render",13.1131001
3526.2793,11,18,"Procedural Animations",0.0013
3526.2814,11,18,"Script Components",0.000199999995
3526.2835,11,18,"CPU Frame",20.0032005
3526.2853,11,18,"Input",0.126800001
3526.2876,11,18,"GUI Update",0.0568000004
3526.2895,11,18,"Frustum Culling",1.02769995
3526.2913,11,18,"Animations",0.00079999998
3526.293,11,18,"Spring Dependencies",0.000300000014
3526.2954,11,18,"GUI Render",0.109499998
3526.297,11,18,"Physics",0.00730000017
3526.299,11,18,"Update",6.12979984
3526.3007,11,18,"Fixed Update",0.00529999984
3526.3026,11,18,"Spline Update",0.000300000014
3526.3044,11,18,"Compose",0.398000002
3526.3062,11,18,"Update Buffers (CPU)",0.1008
3532.6483,12,18,"RenderPath3D Update",5.0609
3532.6671,12,18,"Application Update",6.2101
3542.3738,12,18,"Application Render",9.7038
3542.8438,12,18,"Application Compose",0.4001
3543.9349,12,18,"SubmitCommandLists",1.0784
3543.96,12,18,"Shadowmap packing",0.000600000028
3543.9631,12,18,"Render",9.70300007
3543.9651,12,18,"Procedural Animations",0.00179999997
3543.9671,12,18,"Script Components",9.99999975e-05
3543.9698,12,18,"CPU Frame",16.5916004
3543.9717,12,18,"Input",0.140200004
3543.9737,12,18,"GUI Update",0.0333000012
3543.9755,12,18,"Frustum Culling",1.03530002
3543.9774,12,18,"Animations",0.000199999995
3543.9791,12,18,"Spring Dependencies",0.000300000014
3543.981,12,18,"GUI Render",0.110699996
3543.9826,12,18,"Physics",0.00680000009
3543.9844,12,18,"Update",6.2098999
3543.9861,12,18,"Fixed Update",0.00480000023
3543.9879,12,18,"Spline Update",0.000199999995
3543.9896,12,18,"Compose",0.399100006
3543.9914,12,18,"Update Buffers (CPU)",0.140900001
3550.2263,13,18,"RenderPath3D Update",5.1322
3550.2434,13,18,"Application Update",6.1105
3560.4103,13,18,"Application Render",10.1641
3560.9598,13,18,"Application Compose",0.4785
3562.3794,13,18,"SubmitCommandLists",1.4052
3562.4062,13,18,"Shadowmap packing",0.000500000024
3562.4092,13,18,"Render",10.1633997
3562.4111,13,18,"Procedural Animations",0.00139999995
3562.4132,13,18,"Script Components",0.000199999995
3562.4155,13,18,"CPU Frame",17.0217991
3562.4173,13,18,"Input",0.131300002
3562.4195,13,18,"GUI Update",0.0388000011
3562.4215,13,18,"Frustum Culling",1.06830001
3562.4233,13,18,"Animations",9.99999975e-05
3562.4255,13,18,"Spring Dependencies",0.00079999998
3562.4275,13,18,"GUI Render",0.104599997
3562.4291,13,18,"Physics",0.00529999984
3562.431,13,18,"Update",6.11009979
3562.433,13,18,"Fixed Update",0.00490000006
3562.4348,13,18,"Spline Update",0.000300000014
3562.4367,13,18,"Compose",0.476999998
3562.4387,13,18,"Update Buffers (CPU)",0.131899998
3568.572,14,18,"RenderPath3D Update",5.1549
3568.5878,14,18,"Application Update",6.0074
3578.3562,14,18,"Application Render",9.7655
3578.8393,14,18,"Application Compose",0.4046
3580.0714,14,18,"SubmitCommandLists",1.2189
3580.0983,14,18,"Shadowmap packing",0.000600000028
3580.1016,14,18,"Render",9.76480007
3580.1034,14,18,"Procedural Animations",0.0013
3580.1057,14,18,"Script Components",0.000199999995
3580.1082,14,18,"CPU Frame",16.4561996
3580.1101,14,18,"Input",0.131099999
3580.1121,14,18,"GUI Update",0.0527000017
3580.1142,14,18,"Frustum Culling",1.26370001
3580.116,14,18,"Animations",0.000199999995
3580.1603,14,18,"Spring Dependencies",0.0013
3580.1622,14,18,"GUI Render",0.0882999972
3580.1643,14,18,"Physics",0.00540000014
3580.1664,14,18,"Update",6.00719976
3580.1682,14,18,"Fixed Update",0.00490000006
3580.17,14,18,"Spline Update",0.000199999995
3580.1718,14,18,"Compose",0.403699994
3580.1736,14,18,"Update Buffers (CPU)",0.121600002
3586.3805,15,18,"RenderPath3D Update",5.2152
3586.3986,15,18,"Application Update",6.078
3595.998,15,18,"Application Render",9.5962
3596.4693,15,18,"Application Compose",0.4002
3597.5574,15,18,"SubmitCommandLists",1.0738
3597.5835,15,18,"Shadowmap packing",0.000199999995
3597.5863,15,18,"Render",9.59519958
3597.5881,15,18,"Procedural Animations",0.00120000006
3597.5902,15,18,"Script Components",9.99999975e-05
3597.5928,15,18,"CPU Frame",16.3922997
3597.5949,15,18,"Input",0.135800004
3597.5971,15,18,"GUI Update",0.0487000011
3597.5989,15,18,"Frustum Culling",1.09280002
3597.6007,15,18,"Animations",0.000199999995
3597.6024,15,18,"Spring Dependencies",0.000600000028
3597.6043,15,18,"GUI Render",0.103500001
3597.6059,15,18,"Physics",0.00540000014
3597.6078,15,18,"Update",6.07770014
3597.6094,15,18,"Fixed Update",0.00520000001
3597.6111,15,18,"Spline Update",0.000199999995
3597.6127,15,18,"Compose",0.398900002
3597.6145,15,18,"Update Buffers (CPU)",0.0927999988
3604.271,16,18,"RenderPath3D Update",5.6116
3604.3082,16,18,"Application Update",6.5554
3613.3942,16,18,"Application Render",9.076
3613.8638,16,18,"Application Compose",0.4002
3615.0285,16,18,"SubmitCommandLists",1.1523
3615.0546,16,18,"Shadowmap packing",0.000500000024
3615.0577,16,18,"Render",9.07520008
3615.0596,16,18,"Procedural Animations",0.00109999999
3615.0617,16,18,"Script Components",0.000199999995
3615.0642,16,18,"CPU Frame",16.3031998
3615.0662,16,18,"Input",0.127900004
3615.0683,16,18,"GUI Update",0.0593999997
3615.0702,16,18,"Frustum Culling",1.12730002
3615.072,16,18,"Animations",0.000199999995
3615.0738,16,18,"Spring Dependencies",0.000199999995
3615.0756,16,18,"GUI Render",0.0997999981
3615.0773,16,18,"Physics",0.00499999989
3615.0791,16,18,"Update",6.55509996
3615.0807,16,18,"Fixed Update",0.00490000006
3615.0827,16,18,"Spline Update",0.000199999995
3615.0843,16,18,"Compose",0.398900002
3615.086,16,18,"Update Buffers (CPU)",0.0982000008
3621.1667,17,18,"RenderPath3D Update",5.0972
3621.1853,17,18,"Application Update",5.9578
3630.777,17,18,"Application Render",9.5887
3631.2738,17,18,"Application Compose",0.4197
3632.3532,17,18,"SubmitCommandLists",1.0655
3632.3786,17,18,"Shadowmap packing",0.000899999985
3632.3814,17,18,"Render",9.58790016
3632.3833,17,18,"Procedural Animations",0.00139999995
3632.3854,17,18,"Script Components",0.000199999995
3632.3876,17,18,"CPU Frame",16.2411995
3632.3894,17,18,"Input",0.130700007
3632.3915,17,18,"GUI Update",0.0754999965
3632.3932,17,18,"Frustum Culling",1.08560002
3632.395,17,18,"Animations",0.000199999995
3632.3968,17,18,"Spring Dependencies",0.000500000024
3632.3987,17,18,"GUI Render",0.0958999991
3632.4004,17,18,"Physics",0.00529999984
3632.4022,17,18,"Update",5.95749998
3632.4038,17,18,"Fixed Update",0.00549999997
3632.4056,17,18,"Spline Update",0.000300000014
3632.4073,17,18,"Compose",0.41870001
3632.4091,17,18,"Update Buffers (CPU)",0.0883999988
3638.9396,18,18,"RenderPath3D Update",5.3573
3638.9614,18,18,"Application Update",6.3943
3648.2964,18,18,"Application Render",9.3319
3648.7639,18,18,"Application Compose",0.3979
3649.9931,18,18,"SubmitCommandLists",1.2166
3650.0184,18,18,"Shadowmap packing",0.000300000014
