elapsed_ms,frame,scene,event,ms
2988.5551,7,18,"Application Update",7.1106
2999.7457,7,18,"Application Render",11.1859
3000.2477,7,18,"Application Compose",0.4315
3001.2069,7,18,"SubmitCommandLists",0.9445
3001.2473,7,18,"Shadowmap packing",0.00079999998
3001.2505,7,18,"Render",11.184
3001.2525,7,18,"Procedural Animations",0.00139999995
3001.2547,7,18,"Script Components",0.000199999995
3001.2573,7,18,"CPU Frame",18.9986992
3001.2592,7,18,"Input",0.131799996
3001.2615,7,18,"GUI Update",0.0443999991
3001.2729,7,18,"Frustum Culling",1.65680003
3001.2747,7,18,"Animations",0.000199999995
3001.2765,7,18,"Spring Dependencies",0.00039999999
3001.2783,7,18,"GUI Render",0.107000001
3001.2799,7,18,"Physics",0.00769999996
3001.283,7,18,"Update",7.11030006
3001.3029,7,18,"Fixed Update",0.00449999981
3001.3046,7,18,"Spline Update",0.000199999995
3001.3063,7,18,"Compose",0.430000007
3001.308,7,18,"Update Buffers (CPU)",0.111199997
3007.9514,8,18,"RenderPath3D Update",5.4976
3007.9705,8,18,"Application Update",6.4981
3020.8503,8,18,"Application Render",12.8767
3021.332,8,18,"Application Compose",0.4015
3022.2433,8,18,"SubmitCommandLists",0.8968
3022.2698,8,18,"Shadowmap packing",0.000600000028
3022.2728,8,18,"Render",12.8752003
3022.2748,8,18,"Procedural Animations",0.00139999995
3022.277,8,18,"Script Components",0.000199999995
3022.2795,8,18,"CPU Frame",20.1182995
3022.2812,8,18,"Input",0.151899993
3022.2835,8,18,"GUI Update",0.0313999988
3022.2858,8,18,"Frustum Culling",1.52789998
3022.2877,8,18,"Animations",0.000199999995
3022.2895,8,18,"Spring Dependencies",0.00039999999
3022.2915,8,18,"GUI Render",0.0800999999
3022.2932,8,18,"Physics",0.00609999988
3022.295,8,18,"Update",6.49770021
3022.2967,8,18,"Fixed Update",0.00609999988
3022.2983,8,18,"Spline Update",0.000300000014
3022.3,8,18,"Compose",0.4005
3022.3019,8,18,"Update Buffers (CPU)",0.145400003
3028.882,9,18,"RenderPath3D Update",5.5241
3028.9338,9,18,"Application Update",6.4708
3041.0812,9,18,"Application Render",12.1439
3041.5594,9,18,"Application Compose",0.3988
3042.9103,9,18,"SubmitCommandLists",1.3392
3042.94,9,18,"Shadowmap packing",0.000500000024
3042.9432,9,18,"Render",12.1426001
3042.9551,9,18,"Procedural Animations",0.00159999996
3042.9575,9,18,"Script Components",0.000199999995
3042.9602,9,18,"CPU Frame",19.3101997
3042.9621,9,18,"Input",0.132799998
3042.9642,9,18,"GUI Update",0.0467999987
3042.9663,9,18,"Frustum Culling",1.50250006
3042.9681,9,18,"Animations",0.000199999995
3042.9698,9,18,"Spring Dependencies",0.000600000028
3042.9722,9,18,"GUI Render",0.135000005
3042.974,9,18,"Physics",0.00600000005
3042.9758,9,18,"Update",6.47069979
3042.9776,9,18,"Fixed Update",0.00540000014
3042.9792,9,18,"Spline Update",0.000199999995
3042.9809,9,18,"Compose",0.397899985
3042.9828,9,18,"Update Buffers (CPU)",0.0738999993
3049.638,10,18,"RenderPath3D Update",5.5819
3049.7074,10,18,"Application Update",6.5788
3062.2024,10,18,"Application Render",12.47
3062.6906,10,18,"Application Compose",0.4136
3063.6276,10,18,"SubmitCommandLists",0.925
3063.6566,10,18,"Shadowmap packing",0.000600000028
3063.6598,10,18,"Render",12.4678001
3063.662,10,18,"Procedural Animations",0.00179999997
3063.7757,10,18,"Script Components",9.99999975e-05
3063.7793,10,18,"CPU Frame",19.7723007
3063.7812,10,18,"Input",0.133900002
3063.7838,10,18,"GUI Update",0.0439999998
3063.7859,10,18,"Frustum Culling",1.47619998
3063.7878,10,18,"Animations",9.99999975e-05
3063.7896,10,18,"Spring Dependencies",0.000300000014
3063.7919,10,18,"GUI Render",0.126200005
3063.7938,10,18,"Physics",0.00829999987
3063.7955,10,18,"Update",6.57849979
3063.7974,10,18,"Fixed Update",0.00600000005
3063.7992,10,18,"Spline Update",0.000199999995
3063.801,10,18,"Compose",0.412900001
3063.803,10,18,"Update Buffers (CPU)",0.112800002
3070.4156,11,18,"RenderPath3D Update",5.5502
3070.436,11,18,"Application Update",6.4825
3081.9426,11,18,"Application Render",11.5033
3082.4213,11,18,"Application Compose",0.393
3083.2963,11,18,"SubmitCommandLists",0.8621
3083.3251,11,18,"Shadowmap packing",0.000500000024
3083.3285,11,18,"Render",11.5021
3083.3306,11,18,"Procedural Animations",0.0013
3083.333,11,18,"Script Components",0.000199999995
3083.3356,11,18,"CPU Frame",18.7866993
3083.3374,11,18,"Input",0.138500005
3083.3396,11,18,"GUI Update",0.0428000018
3083.3416,11,18,"Frustum Culling",1.46449995
3083.3435,11,18,"Animations",0.000899999985
3083.3453,11,18,"Spring Dependencies",0.000600000028
3083.3473,11,18,"GUI Render",0.0780000016
3083.349,11,18,"Physics",0.0171000008
3083.3508,11,18,"Update",6.48220015
3083.3529,11,18,"Fixed Update",0.00529999984
3083.3547,11,18,"Spline Update",0.000199999995
3083.3564,11,18,"Compose",0.392399997
3083.3582,11,18,"Update Buffers (CPU)",0.134299994
3089.6848,12,18,"RenderPath3D Update",5.1745
3089.7143,12,18,"Application Update",6.2037
3101.403,12,18,"Application Render",11.6841
3101.9787,12,18,"Application Compose",0.4779
3102.9311,12,18,"SubmitCommandLists",0.9392
3102.9597,12,18,"Shadowmap packing",0.000600000028
3102.9627,12,18,"Render",11.6823997
3102.9648,12,18,"Procedural Animations",0.00120000006
3102.967,12,18,"Script Components",9.99999975e-05
3102.9701,12,18,"CPU Frame",18.6753006
3102.9721,12,18,"Input",0.141200006
3102.9742,12,18,"GUI Update",0.0324999988
3102.9762,12,18,"Frustum Culling",2.06570005
3102.9781,12,18,"Animations",0.000699999975
3102.9799,12,18,"Spring Dependencies",0.000600000028
3102.982,12,18,"GUI Render",0.0984999985
3102.984,12,18,"Physics",0.00659999996
3102.9857,12,18,"Update",6.2033
3102.9876,12,18,"Fixed Update",0.00490000006
3102.9893,12,18,"Spline Update",0.000300000014
3102.991,12,18,"Compose",0.477100015
3102.9928,12,18,"Update Buffers (CPU)",0.1215
3109.7942,13,18,"RenderPath3D Update",5.6942
3109.8211,13,18,"Application Update",6.6903
3120.8164,13,18,"Application Render",10.9919
3121.2891,13,18,"Application Compose",0.402
3123.0407,13,18,"SubmitCommandLists",1.7371
3123.1048,13,18,"Shadowmap packing",0.00079999998
3123.1081,13,18,"Render",10.9903002
3123.1101,13,18,"Procedural Animations",0.00109999999
3123.1125,13,18,"Script Components",9.99999975e-05
3123.1245,13,18,"CPU Frame",18.3523998
3123.1262,13,18,"Input",0.127100006
3123.1286,13,18,"GUI Update",0.0427000001
3123.1306,13,18,"Frustum Culling",1.58159995
3123.1325,13,18,"Animations",9.99999975e-05
3123.1343,13,18,"Spring Dependencies",0.00109999999
3123.1366,13,18,"GUI Render",0.108499996
3123.1382,13,18,"Physics",0.0046000001
3123.1399,13,18,"Update",6.69010019
3123.1415,13,18,"Fixed Update",0.00499999989
3123.1433,13,18,"Spline Update",0.000199999995
3123.1451,13,18,"Compose",0.400999993
3123.147,13,18,"Update Buffers (CPU)",0.128700003
3132.5269,14,18,"RenderPath3D Update",8.1728
3132.5467,14,18,"Application Update",9.2346
3145.1572,14,18,"Application Render",12.6072
3145.6492,14,18,"Application Compose",0.4089
3146.537,14,18,"SubmitCommandLists",0.8736
3146.5789,14,18,"Shadowmap packing",0.000600000028
3146.5825,14,18,"Render",12.6061001
3146.5846,14,18,"Procedural Animations",0.00120000006
3146.5868,14,18,"Script Components",0.000300000014
3146.5893,14,18,"CPU Frame",22.5876999
3146.591,14,18,"Input",0.152099997
3146.5931,14,18,"GUI Update",0.0610999987
3146.5949,14,18,"Frustum Culling",1.50220001
3146.5968,14,18,"Animations",0.000300000014
3146.6419,14,18,"Spring Dependencies",0.000199999995
3146.644,14,18,"GUI Render",0.0982000008
3146.6458,14,18,"Physics",0.00579999993
3146.6475,14,18,"Update",9.2343998
3146.6494,14,18,"Fixed Update",0.00590000022
3146.6511,14,18,"Spline Update",0.00039999999
3146.6528,14,18,"Compose",0.407799989
3146.6546,14,18,"Update Buffers (CPU)",0.124899998
3154.317,15,18,"RenderPath3D Update",6.42
3154.3605,15,18,"Application Update",7.5647
3167.8916,15,18,"Application Render",13.5263
3168.5718,15,18,"Application Compose",0.6087
3169.6139,15,18,"SubmitCommandLists",1.0255
3169.677,15,18,"Shadowmap packing",0.000600000028
3169.6808,15,18,"Render",13.5232
3169.6829,15,18,"Procedural Animations",0.00219999999
3169.6852,15,18,"Script Components",0.000199999995
3169.6876,15,18,"CPU Frame",22.0160999
3169.6894,15,18,"Input",0.129500002
3169.6916,15,18,"GUI Update",0.0388999991
3169.6935,15,18,"Frustum Culling",1.36609995
3169.6954,15,18,"Animations",0.000300000014
3169.6973,15,18,"Spring Dependencies",0.000699999975
3169.6995,15,18,"GUI Render",0.134000003
3169.7014,15,18,"Physics",0.0100999996
3169.7034,15,18,"Update",7.56430006
3169.7053,15,18,"Fixed Update",0.0055999998
3169.7071,15,18,"Spline Update",0.000199999995
3169.709,15,18,"Compose",0.607500017
3169.7111,15,18,"Update Buffers (CPU)",0.186299995
3179.2246,16,18,"RenderPath3D Update",7.5544
3179.2505,16,18,"Application Update",9.0499
3190.6696,16,18,"Application Render",11.4144
3191.303,16,18,"Application Compose",0.5215
3192.3757,16,18,"SubmitCommandLists",1.0493
3192.4128,16,18,"Shadowmap packing",0.00039999999
3192.4159,16,18,"Render",11.4125996
3192.418,16,18,"Procedural Animations",0.00150000001
3192.4203,16,18,"Script Components",0.000899999985
3192.4227,16,18,"CPU Frame",21.6495991
3192.4245,16,18,"Input",0.470999986
3192.4267,16,18,"GUI Update",0.0698999986
3192.429,16,18,"Frustum Culling",1.94790006
3192.4309,16,18,"Animations",9.99999975e-05
3192.433,16,18,"Spring Dependencies",0.00109999999
3192.4353,16,18,"GUI Render",0.104400001
3192.437,16,18,"Physics",0.00899999961
3192.4387,16,18,"Update",9.04969978
3192.4405,16,18,"Fixed Update",0.0109999999
3192.4422,16,18,"Spline Update",0.000300000014
3192.4439,16,18,"Compose",0.520299971
3192.4458,16,18,"Update Buffers (CPU)",0.129099995
3199.9606,17,18,"RenderPath3D Update",6.3294
3199.9804,17,18,"Application Update",7.3917
3209.986,17,18,"Application Render",10.0021
3210.4593,17,18,"Application Compose",0.3999
3211.6942,17,18,"SubmitCommandLists",1.2225
3211.7565,17,18,"Shadowmap packing",0.000500000024
3211.7603,17,18,"Render",10.0003004
3211.7621,17,18,"Procedural Animations",0.00139999995
3211.7645,17,18,"Script Components",0.000300000014
3211.7674,17,18,"CPU Frame",18.0755997
3211.77,17,18,"Input",0.130600005
3211.7727,17,18,"GUI Update",0.0452000014
3211.7751,17,18,"Frustum Culling",1.59169996
3211.777,17,18,"Animations",9.99999975e-05
3211.7798,17,18,"Spring Dependencies",0.000600000028
3211.7828,17,18,"GUI Render",0.0755999982
3211.7846,17,18,"Physics",0.00590000022
3211.7864,17,18,"Update",7.39139986
3211.7888,17,18,"Fixed Update",0.00590000022
3211.7906,17,18,"Spline Update",0.000199999995
3211.7924,17,18,"Compose",0.398999989
3211.7943,17,18,"Update Buffers (CPU)",0.142399997
3219.8627,18,18,"RenderPath3D Update",6.0637
3219.8915,18,18,"Application Update",7.8652
3229.9759,18,18,"Application Render",10.0813
3230.45,18,18,"Application Compose",0.4054
